MS,commit,author,date,message,branch
27825,6bd7268,csokaimola,"Wed May 4 20:20:35 2022 +0200","run code",""
27825,960bc0c,Gergely Attila Kiss,"Tue Apr 26 11:33:59 2022 +0200","update report",""
27825,83bdf61,Gergely Attila Kiss,"Tue Apr 26 11:17:41 2022 +0200","update to v2",""
27825,55b5c88,zaveczgergo,"Fri Mar 25 18:15:51 2022 +0100","updating report.yaml"," (origin/version1)"
27825,83f6285,Imola Csóka,"Fri Mar 25 11:35:36 2022 +0100","Update report.yaml",""
27825,ce9dfca,Imola Csóka,"Fri Mar 25 11:25:33 2022 +0100","Update report.yaml",""
27825,65b0f35,Imola Csóka,"Fri Mar 25 11:08:58 2022 +0100","Update report.yaml",""
27825,b7b9977,csokaimola,"Fri Mar 25 11:06:21 2022 +0100","update report: praise, run results on Windows",""
27825,42b93ea,csokaimola,"Fri Mar 25 10:18:14 2022 +0100","add praise to report",""
27825,a280469,csokaimola,"Thu Feb 24 15:43:14 2022 +0100","correct minor typo",""
27825,f8ba134,zaveczgergo,"Tue Feb 22 20:27:50 2022 +0100","deleting report.yaml from author branch",""
27825,ee79a4c,zaveczgergo,"Tue Feb 22 20:13:26 2022 +0100","adding report.yaml",""
27825,4839c69,zaveczgergo,"Tue Feb 22 19:33:09 2022 +0100","files modified and created after running main do and m files",""
27825,46933f1,zaveczgergo,"Tue Feb 22 14:35:23 2022 +0100","adding report.yaml",""
27825,812ea4f,zaveczgergo,"Tue Feb 22 14:34:23 2022 +0100","adding additional files from zenodo structured under folders",""
27825,3b68e99,zaveczgergo,"Mon Feb 21 12:11:22 2022 +0100","Removing cps.dta form upload",""
27825,3e490dc,zaveczgergo,"Mon Feb 21 12:03:37 2022 +0100","add files from zenodo link",""
25474,16e3e1b,Gergely Attila Kiss,"Tue May 10 21:57:28 2022 +0200","update report"," (tag: accepted, origin/version3)"
25474,fdbd0a2,Gergely Attila Kiss,"Tue May 10 21:55:17 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
25474,a7259af,Miklós Koren,"Tue May 3 19:01:35 2022 +0200","Edit report"," (origin/version2)"
25474,769a2bf,Gergely Attila Kiss,"Tue Apr 26 10:08:21 2022 +0200","update report",""
25474,39a1b9e,Gergely Attila Kiss,"Tue Apr 26 09:57:07 2022 +0200","update to zenodo v2",""
25474,6020d06,Miklos Koren,"Fri Mar 18 15:03:33 2022 +0100","Edit report"," (origin/version1)"
25474,52bd047,zaveczgergo,"Wed Feb 23 14:59:26 2022 +0100","adding report.yaml",""
25474,fa50939,zaveczgergo,"Wed Feb 23 14:59:14 2022 +0100","relative paths in master do file",""
25474,3c26257,zaveczgergo,"Tue Feb 22 20:22:16 2022 +0100","adding Manuscript",""
25474,3cf0beb,zaveczgergo,"Mon Feb 21 17:33:14 2022 +0100","adding files from zenodo link",""
28617,ce1169e,Miklos Koren,"Wed Feb 23 18:41:38 2022 +0100","Edit report"," (origin/version1)"
28617,aa0b660,Gergely Attila Kiss,"Mon Feb 21 22:33:51 2022 +0100","run part of codes and add report",""
28617,e6ead15,Gergely Attila Kiss,"Mon Feb 21 19:46:28 2022 +0100","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
27039,6cb338b,Gergely Attila Kiss,"Mon Apr 4 13:14:40 2022 +0200","update report"," (tag: accepted, origin/version3)"
27039,444ed7f,Gergely Attila Kiss,"Mon Apr 4 13:12:45 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
27039,c7cc929,Miklos Koren,"Fri Mar 18 19:13:42 2022 +0100","Edit report"," (origin/version2)"
27039,9ad00f4,Gergely Attila Kiss,"Mon Mar 7 13:16:08 2022 +0100","update report",""
27039,16545f8,Gergely Attila Kiss,"Mon Mar 7 13:02:18 2022 +0100","update to zenodo v2",""
27039,a89b858,Miklos Koren,"Wed Feb 23 18:41:29 2022 +0100","Edit report"," (origin/version1)"
27039,df3d93b,Gergely Attila Kiss,"Mon Feb 21 22:58:02 2022 +0100","add report",""
27039,c253a5c,Gergely Attila Kiss,"Mon Feb 21 20:34:52 2022 +0100","initial commit",""
29699,865d793,Gergely Attila Kiss,"Tue Apr 26 09:08:27 2022 +0200","update report"," (tag: accepted, origin/version2)"
29699,b7058f4,Gergely Attila Kiss,"Thu Apr 21 10:29:30 2022 +0200","update zenodo v2",""
29699,e0eeca2,Miklos Koren,"Fri Mar 18 15:00:28 2022 +0100","Edit report"," (origin/version1)"
29699,7e45bb2,Gergely Attila Kiss,"Mon Feb 21 23:19:45 2022 +0100","add manuscript and report",""
29699,d6c2bbe,Gergely Attila Kiss,"Mon Feb 21 23:02:14 2022 +0100","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
29699,a470c38,Gergely Attila Kiss,"Mon Feb 21 22:59:37 2022 +0100","initial commit",""
30675,28e0a67,Miklos Koren,"Thu Mar 31 21:33:54 2022 +0200","Report"," (tag: accepted, origin/version2)"
30675,50ae3a5,zaveczgergo,"Mon Mar 21 16:36:24 2022 +0100","adding report.yaml for version2",""
30675,c4f68d4,zaveczgergo,"Mon Mar 21 15:39:11 2022 +0100","running code for version2",""
30675,4b47199,zaveczgergo,"Mon Mar 21 14:34:37 2022 +0100","changing Manuscript to new version",""
30675,8be9ea0,zaveczgergo,"Mon Mar 21 13:40:43 2022 +0100","add report.yaml",""
30675,0559745,zaveczgergo,"Mon Mar 21 13:37:27 2022 +0100","update to zenodo version 2"," (HEAD -> author, origin/author, origin/HEAD)"
30675,cfb58ee,Miklos Koren,"Fri Mar 18 18:34:59 2022 +0100","Edit report"," (origin/version1)"
30675,748000c,zaveczgergo,"Thu Mar 3 20:55:45 2022 +0100","adding report.yaml",""
30675,410ad6b,zaveczgergo,"Thu Mar 3 11:34:03 2022 +0100","modifying do files and running them.",""
30675,f2233b9,zaveczgergo,"Wed Mar 2 13:30:18 2022 +0100","adding Manuscript",""
30675,6d71355,zaveczgergo,"Wed Mar 2 13:28:49 2022 +0100","adding files from zenodo link",""
28210,286134d,Gergely Attila Kiss,"Fri Mar 4 12:58:53 2022 +0100","run codes and add report"," (tag: accept, origin/version1)"
28210,01ba0d9,Gergely Attila Kiss,"Fri Mar 4 08:53:25 2022 +0100","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
28210,858d305,Gergely Attila Kiss,"Fri Mar 4 08:50:21 2022 +0100","initial commit",""
28269,c82b72b,Gergely Attila Kiss,"Wed Apr 13 12:00:36 2022 +0200","update report"," (origin/version2)"
28269,405e6cb,Gergely Attila Kiss,"Wed Apr 13 10:11:19 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
28269,84fdbbb,Miklos Koren,"Thu Mar 31 21:18:36 2022 +0200","Report"," (origin/version1)"
28269,bbace74,Gergely Attila Kiss,"Wed Mar 16 22:46:23 2022 +0100","run codes and add report",""
28269,2851621,Gergely Attila Kiss,"Wed Mar 16 21:42:40 2022 +0100","initial commit+",""
28787,a0a15cb,Gergely Attila Kiss,"Mon Apr 4 11:16:59 2022 +0200","update report"," (origin/version2)"
28787,cfb23d6,Gergely Attila Kiss,"Mon Apr 4 11:10:41 2022 +0200","update to new version v1 by apr. 2"," (HEAD -> author, origin/author, origin/HEAD)"
28787,fa5daec,Miklos Koren,"Thu Mar 31 22:16:51 2022 +0200","Report"," (origin/version1)"
28787,2479e42,Gergely Attila Kiss,"Wed Mar 16 23:06:25 2022 +0100","add report",""
28787,3c96ce0,Gergely Attila Kiss,"Wed Mar 16 22:52:54 2022 +0100","add manuscript",""
28787,c6f73d0,Gergely Attila Kiss,"Wed Mar 16 22:48:30 2022 +0100","initial commit",""
27333,9f9667a,Gergely Attila Kiss,"Tue Jul 26 21:22:57 2022 +0200","update report"," (tag: accept, origin/version3)"
27333,67a74cb,Gergely Attila Kiss,"Tue Jul 26 21:17:48 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
27333,e833a3f,Miklos Koren,"Fri Jul 1 15:43:22 2022 +0200","edit report"," (origin/version2)"
27333,ab5f146,Gergely Attila Kiss,"Fri Jun 24 15:30:32 2022 +0200","udate report",""
27333,2de7604,Gergely Attila Kiss,"Fri Jun 24 10:11:49 2022 +0200","update report",""
27333,8815d58,Miklós Koren,"Wed May 4 16:55:26 2022 +0200","Edit report"," (origin/version1)"
27333,3e8b2b3,Gergely Attila Kiss,"Thu Mar 17 20:52:25 2022 +0100","add report",""
27333,178128b,Gergely Attila Kiss,"Wed Mar 16 23:09:12 2022 +0100","add manuscript",""
27333,5bcca85,Gergely Attila Kiss,"Wed Mar 16 23:08:30 2022 +0100","initial commit",""
25995,2dc762d,Gergely Attila Kiss,"Tue May 24 15:13:51 2022 +0200","update reports and run some of the codes"," (tag: accepted, origin/version2)"
25995,dac5800,Gergely Attila Kiss,"Mon May 23 22:56:51 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
25995,a1037cf,Miklós Koren,"Wed May 4 17:12:58 2022 +0200","Edit report"," (origin/version1)"
25995,2e8a33d,Gergely Attila Kiss,"Thu Mar 24 22:31:10 2022 +0100","run codes and update report",""
25995,9556e0d,Gergely Attila Kiss,"Thu Mar 24 19:55:09 2022 +0100","add report",""
25995,cb9fab2,Gergely Attila Kiss,"Wed Mar 23 21:34:12 2022 +0100","initial commit",""
29220,e980386,Gergely Attila Kiss,"Wed Apr 20 12:57:45 2022 +0200","update report"," (origin/version2)"
29220,70a0ea6,Gergely Attila Kiss,"Wed Apr 20 12:52:54 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29220,d730cb2,Gergely Attila Kiss,"Mon Apr 4 10:56:00 2022 +0200","add report"," (origin/version1)"
29220,a243b66,Gergely Attila Kiss,"Mon Apr 4 10:21:32 2022 +0200","add manuscript",""
29220,0a9a4c5,Gergely Attila Kiss,"Mon Apr 4 10:18:02 2022 +0200","initial commit",""
29963,63262b2,Gergely Attila Kiss,"Tue Jun 14 20:49:52 2022 +0200","update report"," (tag: accept, origin/version3)"
29963,e4cee64,Gergely Attila Kiss,"Tue Jun 14 20:13:12 2022 +0200","update to zenodo v1.0.2"," (HEAD -> author, origin/author, origin/HEAD)"
29963,7fa3029,Miklós Koren,"Thu Jun 2 16:22:43 2022 +0200","Edit report"," (origin/version2)"
29963,cf1946d,Gergely Attila Kiss,"Wed May 11 10:41:34 2022 +0200","run codes and update report",""
29963,2028489,Gergely Attila Kiss,"Wed May 11 09:33:10 2022 +0200","update to zenodo v1.0.1",""
29963,ffde668,Miklós Koren,"Wed May 4 17:24:03 2022 +0200","Edit report"," (origin/version1)"
29963,7e457fb,Gergely Attila Kiss,"Fri Apr 8 08:53:13 2022 +0200","update report",""
29963,a9c3681,Gergely Attila Kiss,"Fri Apr 8 08:07:58 2022 +0200","run codes and add report",""
29963,fb96b3b,Gergely Attila Kiss,"Wed Apr 6 13:12:30 2022 +0200","initial commit",""
25154,01293a6,Gergely Attila Kiss,"Tue Jul 12 10:01:51 2022 +0200","update report"," (tag: accept, origin/version3)"
25154,4cf8cd8,Gergely Attila Kiss,"Tue Jul 12 09:59:32 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
25154,2352ef2,Gergely Attila Kiss,"Tue Jun 14 20:02:43 2022 +0200","update report"," (origin/version2)"
25154,d96ff63,Gergely Attila Kiss,"Tue Jun 14 19:49:37 2022 +0200","update to zeondo v2",""
25154,38462a3,Miklós Koren,"Wed May 4 17:03:21 2022 +0200","Edit report"," (origin/version1)"
25154,2e6a3dc,csokaimola,"Thu Apr 7 12:07:11 2022 +0200","try to run codes, add report",""
25154,a5ca8ec,csokaimola,"Thu Apr 7 11:47:20 2022 +0200","add MS",""
25154,e8260bd,csokaimola,"Thu Apr 7 11:35:34 2022 +0200","initialize repo (zenodo v1)",""
29961,9fe7d6f,Gergely Attila Kiss,"Mon May 23 22:17:58 2022 +0200","update to zenodo v2, may 18, 2022"," (HEAD -> author, tag: accepted, origin/version3, origin/author, origin/HEAD)"
29961,35a481e,Gergely Attila Kiss,"Tue May 10 21:15:45 2022 +0200","update report"," (origin/version2)"
29961,c157b0d,Gergely Attila Kiss,"Tue May 10 21:07:09 2022 +0200","update to zenodov2",""
29961,da15347,Miklós Koren,"Tue May 3 18:01:42 2022 +0200","Edit report"," (origin/version1)"
29961,815363d,Gergely Attila Kiss,"Wed Apr 20 12:01:07 2022 +0200","add report",""
29961,d7c13b9,Gergely Attila Kiss,"Wed Apr 20 11:28:16 2022 +0200","initial commit",""
29422,96a2bab,Gergely Attila Kiss,"Tue May 17 15:59:10 2022 +0200","update report"," (tag: accepted, origin/version2)"
29422,7d4f2e4,Gergely Attila Kiss,"Tue May 17 15:13:28 2022 +0200","update to zenodo v2",""
29422,c0b5dcd,Miklós Koren,"Tue May 3 18:08:53 2022 +0200","Edit report"," (origin/version1)"
29422,0753047,Gergely Attila Kiss,"Sun Apr 24 21:11:15 2022 +0200","update report",""
29422,2cda0ea,Gergely Attila Kiss,"Wed Apr 20 21:38:30 2022 +0200","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
29422,d75ad04,Gergely Attila Kiss,"Wed Apr 20 21:38:05 2022 +0200","add report",""
29422,ec5387c,Gergely Attila Kiss,"Wed Apr 20 20:18:26 2022 +0200","initial commit",""
29894,e9d19d0,Gergely Attila Kiss,"Tue May 24 10:34:50 2022 +0200","run codes and update report"," (tag: accepted, origin/version2)"
29894,0f4c6e0,Gergely Attila Kiss,"Mon May 23 22:28:23 2022 +0200","update to zenodo v1.1"," (HEAD -> author, origin/author, origin/HEAD)"
29894,cf35675,Miklós Koren,"Wed May 4 17:27:33 2022 +0200","Edit report"," (origin/version1)"
29894,255b24d,Gergely Attila Kiss,"Wed Apr 27 13:09:46 2022 +0200","update report",""
29894,d690153,Gergely Attila Kiss,"Wed Apr 27 11:01:55 2022 +0200","run codes",""
29894,4ad7295,Gergely Attila Kiss,"Tue Apr 26 12:32:28 2022 +0200","add report",""
29894,e4a92da,Gergely Attila Kiss,"Tue Apr 26 11:39:25 2022 +0200","initial commit",""
26772,537726b,Gergely Attila Kiss,"Mon May 30 18:14:54 2022 +0200","update report"," (tag: accepted, origin/version3)"
26772,786caa0,Gergely Attila Kiss,"Mon May 30 17:46:24 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
26772,3792dd5,Miklos Koren,"Tue May 24 11:28:34 2022 +0200","Ask for data citation"," (origin/version2)"
26772,8b19940,Gergely Attila Kiss,"Tue May 17 16:33:38 2022 +0200","update report",""
26772,4bdc4da,Gergely Attila Kiss,"Tue May 17 16:27:38 2022 +0200","update to zenodo v2",""
26772,1e26edc,Miklós Koren,"Wed May 4 17:30:44 2022 +0200","Edit report"," (origin/version1)"
26772,2ae23b6,Gergely Attila Kiss,"Tue May 3 16:35:41 2022 +0200","run codes and add report",""
26772,123c447,Gergely Attila Kiss,"Tue May 3 15:01:17 2022 +0200","add manuscript",""
26772,3b9e022,Gergely Attila Kiss,"Tue May 3 14:56:22 2022 +0200","add manuscript",""
26772,0ea8822,Gergely Attila Kiss,"Mon May 2 17:20:42 2022 +0200","initial commit",""
29592,72968e0,Gergely Attila Kiss,"Tue Jul 26 21:07:00 2022 +0200","update report"," (tag: accept, origin/version2)"
29592,ebfdb98,Gergely Attila Kiss,"Tue Jul 26 20:26:44 2022 +0200","update to new zenodo version"," (HEAD -> author, origin/author, origin/HEAD)"
29592,7e03f23,Miklos Koren,"Thu Jun 9 20:51:18 2022 +0200","Edit report"," (origin/version1)"
29592,9b05d73,Gergely Attila Kiss,"Thu May 12 13:19:08 2022 +0200","run codes and add report",""
29592,cbd0e07,Gergely Attila Kiss,"Thu May 12 10:01:28 2022 +0200","initial commit",""
28548,2c7aaa8,Gergely Attila Kiss,"Mon Jul 11 23:43:32 2022 +0200","rerun codes and update report"," (tag: accept, origin/version3)"
28548,8737875,Gergely Attila Kiss,"Mon Jul 11 09:27:41 2022 +0200","update zenodo v4",""
28548,814e6ed,Miklos Koren,"Thu Jun 30 20:20:20 2022 +0200","edit report"," (origin/version2)"
28548,5646bac,Miklos Koren,"Thu Jun 30 11:43:02 2022 +0200","Edit report"," (origin/version1)"
28548,80d573f,Gergely Attila Kiss,"Wed Jun 22 20:24:42 2022 +0200","update report",""
28548,774ff3b,Gergely Attila Kiss,"Wed Jun 22 19:45:35 2022 +0200","rerun codes",""
28548,fce7119,Gergely Attila Kiss,"Wed Jun 22 19:39:57 2022 +0200","run codes until first error",""
28548,5ee1572,Gergely Attila Kiss,"Wed Jun 22 19:13:25 2022 +0200","update to zenodo v3",""
28548,41a0d4e,Gergely Attila Kiss,"Thu May 12 14:51:05 2022 +0200","run codes and add report",""
28548,dcb644e,Gergely Attila Kiss,"Thu May 12 13:24:33 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
29948,3eeaafd,Gergely Attila Kiss,"Tue Jul 12 09:54:22 2022 +0200","update report"," (tag: accept, origin/version3)"
29948,4f94a4c,Gergely Attila Kiss,"Tue Jul 12 09:49:48 2022 +0200","update to new zenodo version",""
29948,9995e62,Gergely Attila Kiss,"Wed Jun 15 20:47:33 2022 +0200","update report"," (origin/version2)"
29948,334bf8a,Gergely Attila Kiss,"Wed Jun 15 20:32:37 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29948,d9de165,Miklos Koren,"Thu Jun 9 18:56:59 2022 +0200","Edit report"," (origin/version1)"
29948,424d726,Gergely Attila Kiss,"Mon May 16 22:01:04 2022 +0200","finalize report",""
29948,36bd014,Gergely Attila Kiss,"Sun May 15 20:21:38 2022 +0200","rerun codes",""
29948,bffab4f,Gergely Attila Kiss,"Sun May 15 12:29:34 2022 +0200","run codes and add report",""
29948,b4b0813,Gergely Attila Kiss,"Fri May 13 15:54:33 2022 +0200","initial commit",""
29624,5571495,Miklos Koren,"Wed Aug 31 19:12:09 2022 +0200","edit report"," (origin/version2)"
29624,972530f,Gergely Attila Kiss,"Tue Aug 23 12:00:07 2022 +0200","update report",""
29624,0c3a153,Gergely Attila Kiss,"Tue Aug 23 11:49:44 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29624,26b2aed,Miklos Koren,"Mon Jul 25 18:47:51 2022 +0200","edit report"," (origin/version1)"
29624,0c079b0,Gergely Attila Kiss,"Wed May 18 16:05:21 2022 +0200","run codes and add report",""
29624,cb606e9,Gergely Attila Kiss,"Tue May 17 16:35:42 2022 +0200","initial commit",""
29926,7693855,Gergely Attila Kiss,"Tue Jun 14 19:39:58 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29926,07c6070,Miklos Koren,"Tue May 31 08:45:24 2022 +0200","Edit report"," (tag: accept, origin/version1)"
29926,75cc57e,Gergely Attila Kiss,"Wed May 18 18:15:30 2022 +0200","run codes and add report",""
29926,c2e46f7,Gergely Attila Kiss,"Wed May 18 17:55:13 2022 +0200","initial commit",""
26318,3250e04,Gergely Attila Kiss,"Wed Jun 1 14:45:04 2022 +0200","add report"," (tag: accept, origin/version1)"
26318,e6bdde3,Gergely Attila Kiss,"Mon May 30 21:43:41 2022 +0200","add report and run codes",""
26318,0f4e3ae,Gergely Attila Kiss,"Mon May 30 18:18:05 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
29730,3e5f9c1,Miklos Koren,"Mon Jul 25 20:59:34 2022 +0200","edit report"," (origin/version1)"
29730,68249bd,Gergely Attila Kiss,"Tue Jun 14 23:15:15 2022 +0200","run codes and update report",""
29730,1df3807,Gergely Attila Kiss,"Tue Jun 14 21:29:35 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
30274,489b0f1,Gergely Attila Kiss,"Wed Aug 31 23:25:45 2022 +0200","update report"," (origin/version2)"
30274,8585b44,Gergely Attila Kiss,"Tue Aug 23 13:05:26 2022 +0200","update to zenodo v1",""
30274,aa1d878,Miklos Koren,"Tue Jul 5 18:22:32 2022 +0200","edit report"," (origin/version1)"
30274,8b94e12,Gergely Attila Kiss,"Wed Jun 15 21:02:54 2022 +0200","add report",""
30274,e429347,Gergely Attila Kiss,"Wed Jun 15 20:52:16 2022 +0200","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
30274,fb185a7,Gergely Attila Kiss,"Wed Jun 15 20:49:10 2022 +0200","initial commit",""
30704,0915fc5,Gergely Attila Kiss,"Sun Aug 21 22:54:10 2022 +0200","run codes and update reports"," (tag: accept, origin/version2)"
30704,879bcf8,Gergely Attila Kiss,"Sat Aug 13 19:52:40 2022 +0200","update to new version"," (origin/author)"
30704,c7fcc3f,Miklos Koren,"Wed Jul 27 10:03:04 2022 +0200","edit report"," (HEAD -> version1, origin/version1, origin/HEAD)"
30704,ab0f999,Gergely Attila Kiss,"Fri Jun 24 00:09:06 2022 +0200","add report",""
30704,7e7707a,Gergely Attila Kiss,"Sun Jun 19 23:06:07 2022 +0200","initial commit",""
24242,f08acfd,Gergely Attila Kiss,"Wed Jun 15 21:28:45 2022 +0200","add report"," (tag: accept, origin/version1)"
24242,b40a515,Gergely Attila Kiss,"Wed Jun 15 21:09:06 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
30815,a9dcf7f,Gergely Attila Kiss,"Wed Jul 20 15:07:15 2022 +0200","update report"," (tag: accept, origin/version2)"
30815,9d75752,Gergely Attila Kiss,"Wed Jul 20 13:35:38 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
30815,c886a40,Miklos Koren,"Tue Jul 5 18:19:47 2022 +0200","edit report"," (origin/version1)"
30815,25b711b,Gergely Attila Kiss,"Fri Jun 24 15:47:54 2022 +0200","add report",""
30815,d262ed8,Gergely Attila Kiss,"Fri Jun 24 15:31:52 2022 +0200","initial commit",""
26744,17e6fcc,Gergely Attila Kiss,"Tue Aug 23 12:50:15 2022 +0200","run codes and update report"," (tag: accept, origin/version2)"
26744,5e9c66a,Gergely Attila Kiss,"Tue Aug 23 10:36:04 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
26744,6144927,Miklos Koren,"Wed Jul 27 10:15:42 2022 +0200","edit report"," (origin/version1)"
26744,0a7758f,Gergely Attila Kiss,"Fri Jun 24 22:39:35 2022 +0200","update report",""
26744,a27e4c8,Gergely Attila Kiss,"Fri Jun 24 15:51:18 2022 +0200","initial commit",""
28075,ecabd3a,Gergely Attila Kiss,"Tue Aug 23 11:44:15 2022 +0200","update report"," (tag: accept, origin/version2)"
28075,8961fb0,Gergely Attila Kiss,"Tue Aug 23 11:32:05 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
28075,5913a79,Miklos Koren,"Wed Jul 27 10:31:16 2022 +0200","edit report"," (origin/version1)"
28075,5f1924e,Gergely Attila Kiss,"Mon Jul 11 13:13:54 2022 +0200","run codes and add report",""
28075,0480a0d,Gergely Attila Kiss,"Mon Jul 11 11:34:57 2022 +0200","initial commit",""
29469,187d4be,Gergely Attila Kiss,"Tue Jul 26 21:14:04 2022 +0200","update report"," (tag: accept, origin/version2)"
29469,2f42d8a,Gergely Attila Kiss,"Tue Jul 26 21:09:29 2022 +0200","update to zenodo v2",""
29469,0638c9b,Miklos Koren,"Wed Jul 13 17:54:05 2022 +0200","edit report"," (origin/version1)"
29469,bacbb90,Gergely Attila Kiss,"Mon Jul 11 13:31:03 2022 +0200","add report",""
29469,6259d96,Gergely Attila Kiss,"Mon Jul 11 13:16:09 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
29180,930d3fe,Gergely Attila Kiss,"Tue Aug 23 13:00:57 2022 +0200","run codes and update report"," (tag: accept, origin/version2)"
29180,09ce775,Gergely Attila Kiss,"Tue Aug 23 12:42:46 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29180,9841d62,Miklos Koren,"Fri Jul 29 18:05:52 2022 +0200","edit report"," (origin/version1)"
29180,35b6053,Gergely Attila Kiss,"Wed Jul 13 09:18:44 2022 +0200","try runnning codes and add report",""
29180,cd37426,Gergely Attila Kiss,"Tue Jul 12 10:05:48 2022 +0200","initial commit",""
31051,3ecb1b2,Gergely Attila Kiss,"Tue Jul 12 11:01:03 2022 +0200","run codes and update report"," (tag: accept, origin/version1)"
31051,64db9eb,Gergely Attila Kiss,"Tue Jul 12 10:27:36 2022 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
27160,c5dd57f,Gergely Attila Kiss,"Sat Aug 27 18:17:21 2022 +0200","update report"," (origin/version2)"
27160,a9ecb32,Gergely Attila Kiss,"Sat Aug 27 16:57:19 2022 +0200","update with restricted data"," (origin/author)"
27160,f3f7078,Gergely Attila Kiss,"Fri Jul 15 09:57:15 2022 +0200","update report"," (HEAD -> version1, origin/version1, origin/HEAD)"
27160,95c061a,Gergely Attila Kiss,"Thu Jul 14 23:25:39 2022 +0200","run codes and add report",""
27160,119244d,Gergely Attila Kiss,"Thu Jul 14 08:58:25 2022 +0200","initial commit",""
28198,3c8fa2d,Gergely Attila Kiss,"Sun Aug 28 10:13:03 2022 +0200","run codes and update report"," (origin/version2)"
28198,411be36,Gergely Attila Kiss,"Sat Aug 27 19:56:06 2022 +0200","update to zenodo v2"," (origin/author)"
28198,43e1463,Miklos Koren,"Sat Aug 6 13:37:33 2022 +0200","edit report"," (HEAD -> version1, origin/version1, origin/HEAD)"
28198,722375a,Gergely Attila Kiss,"Fri Jul 15 14:09:36 2022 +0200","add report and try running codes",""
28198,2a795c8,Gergely Attila Kiss,"Thu Jul 14 08:48:56 2022 +0200","initial commit",""
30633,88b1b08,Gergely Attila Kiss,"Wed Aug 10 09:27:33 2022 +0200","add report and run codes"," (HEAD -> version1, origin/version1, origin/HEAD)"
30633,99ff7e9,Gergely Attila Kiss,"Tue Jul 26 21:34:55 2022 +0200","initial commit"," (origin/author)"
29092,5dcf047,Gergely Attila Kiss,"Sun Aug 21 23:23:47 2022 +0200","update report"," (tag: accept, origin/version2)"
29092,5342179,Gergely Attila Kiss,"Sun Aug 21 23:14:36 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29092,04a0783,Miklos Koren,"Sat Aug 6 12:15:54 2022 +0200","edit report"," (origin/version1)"
29092,1f4894d,Miklos Koren,"Sat Aug 6 12:12:58 2022 +0200","Run Julia code",""
29092,255e328,Miklos Koren,"Sat Aug 6 12:10:39 2022 +0200","Add PGFPlotsX as a Julia dependency",""
29092,b6f08bd,Miklos Koren,"Sat Aug 6 11:57:01 2022 +0200","Add Julia dependencies",""
29092,a62e306,Gergely Attila Kiss,"Tue Jul 26 23:04:07 2022 +0200","update report",""
29092,b2a7846,Gergely Attila Kiss,"Tue Jul 26 22:31:46 2022 +0200","initial commit",""
28594,a289543,Miklos Koren,"Wed Aug 31 19:03:09 2022 +0200","edit report"," (origin/version2)"
28594,b085546,Gergely Attila Kiss,"Tue Aug 23 10:27:43 2022 +0200","update report",""
28594,358be77,Gergely Attila Kiss,"Tue Aug 23 10:17:11 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
28594,2b3bf53,Gergely Attila Kiss,"Tue Jul 26 23:12:40 2022 +0200","add report"," (origin/version1)"
28594,0b83a73,Gergely Attila Kiss,"Tue Jul 26 23:05:32 2022 +0200","initial commit",""
24015,baec64d,Gergely Attila Kiss,"Tue Aug 23 13:23:42 2022 +0200","run codes and update report"," (tag: accept, origin/version2)"
24015,3131b9e,Gergely Attila Kiss,"Tue Aug 23 13:14:05 2022 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
